,date,store,TMAX,PRCP,holiday_uk,item,qty
512,2019-04-01,74,1,0,0,465
513,2019-04-02,74,1,0,0,465
514,2019-04-03,74,1,0,0,465
515,2019-04-04,74,1,0,0,465
516,2019-04-05,74,1,0,0,465
517,2019-04-06,74,1,0,0,465
518,2019-04-07,74,1,0,0,465
519,2019-04-08,74,1,0,0,465
520,2019-04-09,74,1,0,0,465
521,2019-04-10,74,1,0,0,465
522,2019-04-11,74,1,0,0,465
523,2019-04-12,74,1,0,0,465
524,2019-04-13,74,1,0,0,465
525,2019-04-14,74,1,0,0,465
526,2019-04-15,74,1,0,0,465
527,2019-04-16,74,1,0,0,465
528,2019-04-17,74,1,0,0,465
529,2019-04-18,74,1,0,0,465
530,2019-04-19,74,1,0,3,465
531,2019-04-20,74,1,0,0,465
532,2019-04-21,74,1,0,0,465
533,2019-04-22,74,1,0,4,465
534,2019-04-23,74,1,0,0,465
535,2019-04-24,74,1,0,0,465
536,2019-04-25,74,1,0,0,465
537,2019-04-26,74,1,0,0,465
538,2019-04-27,74,1,0,0,465
539,2019-04-28,74,1,0,0,465
540,2019-03-30,74,1,0,0,526
541,2019-03-31,74,1,0,0,526
542,2019-04-01,74,1,0,0,526
543,2019-04-02,74,1,0,0,526
544,2019-04-03,74,1,0,0,526
545,2019-04-04,74,1,0,0,526
546,2019-04-05,74,1,0,0,526
547,2019-04-06,74,1,0,0,526
548,2019-04-07,74,1,0,0,526
549,2019-04-08,74,1,0,0,526
550,2019-04-09,74,1,0,0,526
551,2019-04-10,74,1,0,0,526
552,2019-04-11,74,1,0,0,526
553,2019-04-12,74,1,0,0,526
554,2019-04-13,74,1,0,0,526
555,2019-04-14,74,1,0,0,526
556,2019-04-15,74,1,0,0,526
557,2019-04-16,74,1,0,0,526
558,2019-04-17,74,1,0,0,526
559,2019-04-18,74,1,0,0,526
560,2019-04-19,74,1,0,3,526
561,2019-04-20,74,1,0,0,526
562,2019-04-21,74,1,0,0,526
563,2019-04-22,74,1,0,4,526
564,2019-04-23,74,1,0,0,526
565,2019-04-24,74,1,0,0,526
566,2019-04-25,74,1,0,0,526
